Table with column headers in rows 2 through 4.,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Current Residence FIPS State Code,Current Residence FIPS County Code,Residence 1 Year Ago State/U.S. Island Area/Foreign Region Code,Residence 1 Year Ago FIPS County Code,State of Current Residence,County of Current Residence,County of Current Residence,,,,,,,,,,,,,,State/U.S. Island Area/Foreign Region of Residence 1 Year Ago,County of Residence 1 Year Ago,County of Residence 1 Year Ago,,,,,,,,,,,,,,Movers in County-to-County Flow,
,,,,,,Population 1 Year and Over,,Nonmovers,,Movers within United States,,Movers within Same County,,"Movers from Different County, Same State",,Movers from Different State,,Movers from Abroad1,,,,Population 1 Year and Over,,Nonmovers,,Movers within United States,,Movers within Same County,,"Movers to Different County, Same State",,Movers to Different State,,Movers to Puerto Rico,,,
,,,,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,,,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE,Estimate,MOE
002,020,056,001,Alaska,Anchorage Municipality,275651,482,210426,2824,62055,2724,40186,2078,6133,841,15736,1481,3170,642,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,35,46
004,013,056,001,Arizona,Maricopa County,3790712,1932,2993298,11083,762397,10588,569170,9886,38081,2432,155146,4477,35017,2618,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,72,55
004,019,056,001,Arizona,Pima County,976344,825,766189,5644,200553,5726,143700,5281,17666,1836,39187,2394,9602,1195,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,12,19
004,021,056,001,Arizona,Pinal County,291403,462,220095,3651,68430,3481,24302,2293,28020,2415,16108,1551,2878,672,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,12,18
004,025,056,001,Arizona,Yavapai County,206686,384,171335,2504,34390,2526,19147,1923,6177,948,9066,1236,961,366,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,50,60
006,023,056,001,California,Humboldt County,127421,258,103284,1611,23627,1491,15167,1256,5744,695,2716,552,510,192,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,62,67
006,037,056,001,California,Los Angeles County,9639633,2416,8385192,16130,1179519,15903,966637,14727,116102,4179,96780,3804,74922,2875,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,25,29
006,053,056,001,California,Monterey County,397750,623,326404,2670,67220,2615,44314,2598,13986,1292,8920,922,4126,590,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,21,32
006,065,056,001,California,Riverside County,2005811,1137,1644224,7910,348946,7731,217463,5782,106373,4612,25110,1945,12641,1306,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,20,30
006,067,056,001,California,Sacramento County,1356263,919,1076592,6391,270778,6312,196753,5776,55765,2452,18260,1987,8893,1121,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,13,21
006,073,056,001,California,San Diego County,2942250,1336,2402432,8152,505688,7975,363883,7418,64096,3642,77709,3350,34130,2164,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,49,58
006,083,056,001,California,Santa Barbara County,395879,550,307500,3537,84567,3470,57781,3075,18235,1227,8551,958,3812,530,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,17,29
006,087,056,001,California,Santa Cruz County,248017,366,201203,2589,44738,2509,29439,2111,11930,1171,3369,675,2076,481,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,13,24
006,101,056,001,California,Sutter County,89387,279,74093,1320,14007,1302,8396,1082,4473,744,1138,422,1287,397,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,15,24
006,111,056,001,California,Ventura County,781459,684,675019,4258,101161,4238,67554,3292,23156,2070,10451,1138,5279,851,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,19,30
006,113,056,001,California,Yolo County,190575,351,141148,2374,47618,2369,26762,1811,18133,2148,2723,603,1809,353,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,34,55
008,001,056,001,Colorado,Adams County,411985,541,334356,2980,74890,3001,37178,2285,27592,2102,10120,1220,2739,678,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,97,75
008,005,056,001,Colorado,Arapahoe County,536072,583,440783,3280,91705,3139,42087,2280,32640,1851,16978,1508,3584,635,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,46,38
008,013,056,001,Colorado,Boulder County,291654,371,221555,2473,67263,2511,37267,2098,14318,1460,15678,1504,2836,691,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,11,17
008,031,056,001,Colorado,Denver County,571132,755,444801,4003,120979,3801,65361,3260,36431,2068,19187,1386,5352,827,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,20,24
008,035,056,001,Colorado,Douglas County,265412,320,220201,2586,44185,2594,16842,1745,14669,1267,12674,1529,1026,347,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,62,71
008,041,056,001,Colorado,El Paso County,577823,582,444359,4003,126618,3715,75679,3276,10472,1018,40467,2025,6846,852,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,25,40
008,057,056,001,Colorado,Jackson County,1305,120,1161,118,144,65,53,31,23,18,68,50,,,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,15,24
008,059,056,001,Colorado,Jefferson County,522633,413,434256,3098,86236,3084,41966,2138,30008,2087,14262,1327,2141,514,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,58,64
008,063,056,001,Colorado,Kit Carson County,7984,40,6307,375,1405,273,682,295,421,152,302,156,272,255,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,5,8
008,067,056,001,Colorado,La Plata County,49100,137,38441,837,10374,846,5637,697,1541,442,3196,561,285,207,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,15,25
008,069,056,001,Colorado,Larimer County,283350,349,215689,2463,66295,2451,40779,2013,11711,1404,13805,998,1366,333,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,211,135
008,075,056,001,Colorado,Logan County,20533,102,15706,619,4771,584,2267,425,1591,386,913,353,56,44,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,41,51
008,077,056,001,Colorado,Mesa County,136214,298,105435,2064,30430,2097,19946,1892,4845,772,5639,867,349,150,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,59,73
008,087,056,001,Colorado,Morgan County,27227,145,22708,747,4354,779,2898,600,1035,334,421,188,165,158,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,2,3
008,101,056,001,Colorado,Pueblo County,151910,257,125624,1687,25725,1718,16675,1435,5486,973,3564,640,561,220,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,31,30
008,113,056,001,Colorado,San Miguel County,7341,31,5595,279,1671,276,927,279,156,86,588,198,75,77,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,7,12
008,123,056,001,Colorado,Weld County,237067,404,192844,2445,43529,2384,24623,2059,12109,1222,6797,966,694,260,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,57,50
012,005,056,001,Florida,Bay County,160964,324,124512,1906,35149,1844,21885,1785,4258,787,9006,1285,1303,449,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,8,12
012,113,056,001,Florida,Santa Rosa County,145330,328,117030,2178,27144,2203,12486,1666,5959,951,8699,1386,1156,387,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,18,28
013,021,056,001,Georgia,Bibb County,152750,344,120103,2109,32046,2181,21229,1850,7435,965,3382,766,601,306,Wyoming,Albany County,32389,794,22348,708,10041,790,4749,563,1353,298,3939,452,,,31,41
