,origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
0,12,53.0,54.0,1.0,Florida,Hernando County,164699.0,273.0,139351.0,1871.0,24392.0,1788.0,10351.0,1259.0,7531.0,1070.0,6510.0,1127.0,956.0,341.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,21.0,35.0,Hernando,Barbour,12_053,54_001,outflow_05_09_West Virginia.csv,2005,2009
1,12,81.0,54.0,1.0,Florida,Manatee County,308772.0,470.0,256496.0,2800.0,50617.0,2639.0,29423.0,2193.0,9871.0,969.0,11323.0,1408.0,1659.0,518.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,57.0,92.0,Manatee,Barbour,12_081,54_001,outflow_05_09_West Virginia.csv,2005,2009
2,12,101.0,54.0,1.0,Florida,Pasco County,448864.0,517.0,372440.0,3369.0,74499.0,3197.0,33225.0,2502.0,25591.0,1860.0,15683.0,1639.0,1925.0,543.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,24.0,39.0,Pasco,Barbour,12_101,54_001,outflow_05_09_West Virginia.csv,2005,2009
3,18,97.0,54.0,1.0,Indiana,Marion County,863989.0,790.0,684908.0,4421.0,173944.0,4347.0,125949.0,3877.0,29187.0,1666.0,18808.0,1314.0,5137.0,784.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,51.0,49.0,Marion,Barbour,18_097,54_001,outflow_05_09_West Virginia.csv,2005,2009
4,27,161.0,54.0,1.0,Minnesota,Waseca County,19010.0,111.0,16607.0,395.0,2401.0,410.0,1255.0,338.0,602.0,167.0,544.0,176.0,2.0,3.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,16.0,26.0,Waseca,Barbour,27_161,54_001,outflow_05_09_West Virginia.csv,2005,2009
5,39,7.0,54.0,1.0,Ohio,Ashtabula County,100518.0,155.0,85592.0,1381.0,14705.0,1346.0,9619.0,1082.0,3001.0,647.0,2085.0,568.0,221.0,135.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,10.0,18.0,Ashtabula,Barbour,39_007,54_001,outflow_05_09_West Virginia.csv,2005,2009
6,39,153.0,54.0,1.0,Ohio,Summit County,538403.0,443.0,477397.0,2477.0,59693.0,2461.0,40966.0,2133.0,13936.0,1140.0,4791.0,611.0,1313.0,396.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,12.0,19.0,Summit,Barbour,39_153,54_001,outflow_05_09_West Virginia.csv,2005,2009
7,42,21.0,54.0,1.0,Pennsylvania,Cambria County,143789.0,159.0,127394.0,1170.0,16182.0,1151.0,9696.0,1022.0,4611.0,648.0,1875.0,438.0,213.0,100.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,20.0,33.0,Cambria,Barbour,42_021,54_001,outflow_05_09_West Virginia.csv,2005,2009
8,42,27.0,54.0,1.0,Pennsylvania,Centre County,142980.0,203.0,100497.0,1389.0,40824.0,1345.0,17654.0,1265.0,15373.0,1251.0,7797.0,849.0,1659.0,346.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,44.0,68.0,Centre,Barbour,42_027,54_001,outflow_05_09_West Virginia.csv,2005,2009
9,42,59.0,54.0,1.0,Pennsylvania,Greene County,39154.0,84.0,33287.0,648.0,5821.0,667.0,2985.0,558.0,2254.0,442.0,582.0,192.0,46.0,51.0,West Virginia,Barbour County,15654.0,477.0,13724.0,391.0,1930.0,390.0,841.0,244.0,672.0,240.0,417.0,199.0,,,28.0,44.0,Greene,Barbour,42_059,54_001,outflow_05_09_West Virginia.csv,2005,2009
