,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
0,1.0,01,81.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,Alabama,Lee County,122891.0,1519.0,96666.0,1557.0,26225.0,1542.0,15797.0,1177.0,5618.0,571.0,4810.0,773.0,,,19.0,30.0,Albany,Lee,56_001,01_081,inflow_05_09_Wyoming.csv,2005,2009
1,1.0,04,13.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,Arizona,Maricopa County,3722654.0,7682.0,2993298.0,11083.0,729328.0,10990.0,569170.0,9886.0,47055.0,2726.0,113103.0,4066.0,28.0,36.0,20.0,24.0,Albany,Maricopa,56_001,04_013,inflow_05_09_Wyoming.csv,2005,2009
2,1.0,04,19.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,Arizona,Pima County,952798.0,3988.0,766189.0,5644.0,186563.0,6221.0,143700.0,5281.0,15801.0,1682.0,27062.0,1646.0,46.0,62.0,15.0,24.0,Albany,Pima,56_001,04_019,inflow_05_09_Wyoming.csv,2005,2009
3,1.0,05,137.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,Arkansas,Stone County,12016.0,587.0,10175.0,406.0,1841.0,515.0,707.0,246.0,787.0,427.0,347.0,198.0,,,14.0,18.0,Albany,Stone,56_001,05_137,inflow_05_09_Wyoming.csv,2005,2009
4,1.0,06,29.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,California,Kern County,748753.0,3618.0,608357.0,4691.0,140396.0,4467.0,102451.0,4131.0,24300.0,1509.0,13645.0,1486.0,,,11.0,18.0,Albany,Kern,56_001,06_029,inflow_05_09_Wyoming.csv,2005,2009
5,1.0,06,31.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,California,Kings County,138697.0,2067.0,114167.0,2395.0,24530.0,1974.0,14068.0,1756.0,7224.0,872.0,3238.0,674.0,,,83.0,120.0,Albany,Kings,56_001,06_031,inflow_05_09_Wyoming.csv,2005,2009
6,1.0,06,37.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,California,Los Angeles County,9724599.0,9720.0,8385192.0,16130.0,1338968.0,17409.0,966637.0,14727.0,210484.0,5947.0,161847.0,4541.0,439.0,272.0,70.0,96.0,Albany,Los Angeles,56_001,06_037,inflow_05_09_Wyoming.csv,2005,2009
7,1.0,06,55.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,California,Napa County,129165.0,1643.0,110173.0,1803.0,18992.0,1681.0,11915.0,1287.0,5431.0,897.0,1646.0,431.0,,,41.0,44.0,Albany,Napa,56_001,06_055,inflow_05_09_Wyoming.csv,2005,2009
8,1.0,06,75.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,California,San Francisco County,795020.0,4333.0,664364.0,3472.0,130483.0,4130.0,67205.0,2697.0,44762.0,2482.0,18516.0,1554.0,173.0,223.0,10.0,18.0,Albany,San Francisco,56_001,06_075,inflow_05_09_Wyoming.csv,2005,2009
9,1.0,06,99.0,Wyoming,Albany County,32632.0,104.0,22348.0,708.0,9883.0,658.0,4749.0,563.0,1860.0,398.0,3274.0,467.0,401.0,173.0,California,Stanislaus County,498767.0,2420.0,404580.0,4014.0,94177.0,4259.0,68597.0,3792.0,16946.0,1560.0,8634.0,1450.0,10.0,16.0,3.0,6.0,Albany,Stanislaus,56_001,06_099,inflow_05_09_Wyoming.csv,2005,2009
