,origin_fips_state,origin_fips_county,dest_fips_state,dest_fips_county,origin_state_name,origin_county_name,county_of_current_residence_estimate,origin_col_7_moe,origin_nonmovers_estimate,origin_col_9_moe,origin_movers_us_estimate,origin_col_11_moe,origin_movers_same_county_estimate,origin_col_13_moe,origin_movers_diff_county_same_state_estimate,origin_col_15_moe,origin_movers_diff_state_estimate,origin_col_17_moe,origin_movers_abroad_estimate,origin_col_19_moe,dest_state_name,dest_county_name,county_of_residence_1_year_ago_estimate,dest_col_23_moe,dest_nonmovers_estimate,dest_col_25_moe,dest_movers_us_estimate,dest_col_27_moe,dest_movers_same_county_estimate,dest_col_29_moe,dest_movers_diff_county_same_state_estimate,dest_col_31_moe,dest_movers_diff_state_estimate,dest_col_33_moe,dest_movers_pr_estimate,dest_col_35_moe,movers_in_county_to_county_flow_estimate,dest_col_37_moe,origin_county_name_clean,dest_county_name_clean,origin_location_key,dest_location_key,source_file,year_start,year_end
0,06,71.0,49.0,1.0,California,San Bernardino County,2028423.0,1098.0,1678315.0,8109.0,339904.0,8116.0,229746.0,7623.0,84492.0,4069.0,25666.0,1955.0,10204.0,1039.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,39.0,63.0,San Bernardino,Beaver,06_071,49_001,outflow_09_13_Utah.csv,2009,2013
1,16,5.0,49.0,1.0,Idaho,Bannock County,81952.0,182.0,66070.0,1335.0,15455.0,1359.0,9486.0,1038.0,3616.0,651.0,2353.0,486.0,427.0,166.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,52.0,56.0,Bannock,Beaver,16_005,49_001,outflow_09_13_Utah.csv,2009,2013
2,16,51.0,49.0,1.0,Idaho,Jefferson County,26005.0,110.0,22561.0,644.0,3261.0,653.0,1360.0,394.0,1511.0,419.0,390.0,176.0,183.0,114.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,28.0,47.0,Jefferson,Beaver,16_051,49_001,outflow_09_13_Utah.csv,2009,2013
3,32,3.0,49.0,1.0,Nevada,Clark County,1951257.0,1160.0,1498081.0,7448.0,440338.0,7384.0,351610.0,6624.0,4676.0,709.0,84052.0,3368.0,12838.0,1167.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,19.0,32.0,Clark,Beaver,32_003,49_001,outflow_09_13_Utah.csv,2009,2013
4,32,23.0,49.0,1.0,Nevada,Nye County,43014.0,116.0,35412.0,1112.0,7538.0,1123.0,3915.0,849.0,2095.0,487.0,1528.0,447.0,64.0,75.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,1.0,3.0,Nye,Beaver,32_023,49_001,outflow_09_13_Utah.csv,2009,2013
5,32,33.0,49.0,1.0,Nevada,White Pine County,9906.0,72.0,8223.0,340.0,1678.0,334.0,991.0,276.0,383.0,113.0,304.0,146.0,5.0,8.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,1.0,2.0,White Pine,Beaver,32_033,49_001,outflow_09_13_Utah.csv,2009,2013
6,49,3.0,49.0,1.0,Utah,Box Elder County,49297.0,186.0,43409.0,682.0,5773.0,659.0,3216.0,527.0,1439.0,236.0,1118.0,360.0,115.0,61.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,18.0,26.0,Box Elder,Beaver,49_003,49_001,outflow_09_13_Utah.csv,2009,2013
7,49,5.0,49.0,1.0,Utah,Cache County,112112.0,213.0,87775.0,1291.0,23201.0,1290.0,13406.0,1122.0,5573.0,659.0,4222.0,707.0,1136.0,284.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,10.0,15.0,Cache,Beaver,49_005,49_001,outflow_09_13_Utah.csv,2009,2013
8,49,9.0,49.0,1.0,Utah,Daggett County,812.0,113.0,691.0,114.0,115.0,57.0,39.0,28.0,61.0,60.0,15.0,16.0,6.0,8.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,7.0,14.0,Daggett,Beaver,49_009,49_001,outflow_09_13_Utah.csv,2009,2013
9,49,11.0,49.0,1.0,Utah,Davis County,306144.0,450.0,263733.0,2623.0,40908.0,2465.0,20298.0,1857.0,12554.0,1205.0,8056.0,1033.0,1503.0,412.0,Utah,Beaver County,6798.0,403.0,5541.0,269.0,1257.0,451.0,305.0,176.0,798.0,368.0,154.0,105.0,,,26.0,33.0,Davis,Beaver,49_011,49_001,outflow_09_13_Utah.csv,2009,2013
